product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/skechers-arch-fit-2-0-easy-chic-running-shoes-women/p/itm757cd16cdca8d?pid=SHOHE4KTHFZTESRY&lid=LSTSHOHE4KTHFZTESRY51HJVF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_27_1076&otracker=search&otracker1=search&fm=Search&iid=0a1bc83b-d318-4687-9eed-68e73d3c37c5.SHOHE4KTHFZTESRY.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/sparx-sl-9047-running-shoes-women/p/itmb24f0a5595f6e?pid=SHOHC7DARNCWZFJ4&lid=LSTSHOHC7DARNCWZFJ43ADFF4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_265&otracker=search&otracker1=search&fm=Search&iid=b2ca81ae-813b-4998-9112-2a631c863e6a.SHOHC7DARNCWZFJ4.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/campus-jenny-walking-shoes-women/p/itm915b2441d5172?pid=SHOGMZHFH7ARMGYR&lid=LSTSHOGMZHFH7ARMGYRVOQMNG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_31_1213&otracker=search&otracker1=search&fm=Search&iid=d6ab61c5-d1d3-4e5a-ba02-30cbee51ea74.SHOGMZHFH7ARMGYR.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itma3da4d0cdb195?pid=SHOH7N79KQMZRTZY&lid=LSTSHOH7N79KQMZRTZYKTOJNO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_16_613&otracker=search&otracker1=search&fm=Search&iid=7be14981-8b01-434d-9efb-1eae8bbec1d5.SHOH7N79KQMZRTZY.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/puma-softride-vital-move-wns-running-shoes-women/p/itmcefa8f152aa52?pid=SHOHBA76ZBHZWK4Q&lid=LSTSHOHBA76ZBHZWK4QZYDAE4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_384&otracker=search&otracker1=search&fm=Search&iid=63b1059c-20f6-4f9d-b1e0-ef666077f621.SHOHBA76ZBHZWK4Q.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/vokline-women-sports-shoes-running-shoes-trekking-shoes-gym-shoes-outdoors/p/itmd28f73dfdbae0?pid=SHOGKRMTPMVHX4EA&lid=LSTSHOGKRMTPMVHX4EAJMMBJZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_AE-qp4XcX9Km7l_zARJPwL3-E2VWfm66ZwimWr6xpTEvlEbsOJgmp4DJ9bf4nPHY0UcYidXvcXQusENPmKK7Sw%3D%3D&ppt=None&ppn=None&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/adidas-duramo-rc2-w-running-shoes-women/p/itm2463fe34f0d7e?pid=SHOHGMRZGHGZK75X&lid=LSTSHOHGMRZGHGZK75XHDHQ63&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_22_868&otracker=search&otracker1=search&fm=Search&iid=en_Ekflvb9d0WasztXeJ76-6jhzU43NDX2hBNa_D5YmscDeteZOAsIG5DMk78OW62jj0135FWOEDrDICEsr7Bny7o06z3QAm4-AoFL_C4Jep-g%3D&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itm5b23c60f4431f?pid=SHOGARZCGFPGXMKQ&lid=LSTSHOGARZCGFPGXMKQMS0PAS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_153&otracker=search&otracker1=search&fm=Search&iid=a7538bb0-cbc9-4609-bc85-797a705fe801.SHOGARZCGFPGXMKQ.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itm4d4bf71704096?pid=SHOGUYAAAQPVNX2X&lid=LSTSHOGUYAAAQPVNX2XOTOJ6I&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_22_846&otracker=search&otracker1=search&fm=Search&iid=0ee6e82c-59c6-44a2-9ceb-8f1f9936f2df.SHOGUYAAAQPVNX2X.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
https://www.flipkart.com/walkaroo-running-shoes-women/p/itm5bb5835b19b22?pid=SHOGUFY7W9HDY9EZ&lid=LSTSHOGUFY7W9HDY9EZOYHHWW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_31_1223&otracker=search&otracker1=search&fm=Search&iid=d6ab61c5-d1d3-4e5a-ba02-30cbee51ea74.SHOGUFY7W9HDY9EZ.SEARCH&ppt=sp&ppn=sp&ssid=cngd3ay5sw0000001771667070402&qH=32e27b1148959538&ov_redirect=true,,,,,,
